Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000094013.1	0	0	0	0	0	0
ENSMUSG00000094015.1	0	0	0	0	0	0
ENSMUSG00000094016.2	0	0	0	0	0	0
ENSMUSG00000094017.1	0	0	0	1	0	0
ENSMUSG00000094018.1	0	0	0	0	0	0
ENSMUSG00000094020.1	0	0	0	0	0	0
ENSMUSG00000094021.7	0	0	0	0	0	0
ENSMUSG00000094023.3	0	0	0	0	0	0
ENSMUSG00000094024.1	0	0	0	0	0	0
ENSMUSG00000094025.7	0	0	0	0	0	0
ENSMUSG00000094026.1	0	0	0	0	0	0
ENSMUSG00000094027.1	0	0	0	0	0	0
ENSMUSG00000094028.1	0	0	0	0	0	0
ENSMUSG00000094029.2	0	0	0	0	0	0
ENSMUSG00000094030.1	0	0	0	0	0	0
ENSMUSG00000094031.1	0	0	0	0	0	0
ENSMUSG00000094032.1	0	0	0	0	0	0
ENSMUSG00000094033.1	0	0	0	0	0	0
ENSMUSG00000094034.1	0	0	0	0	0	0
ENSMUSG00000094035.1	0	0	0	0	0	0
ENSMUSG00000094036.1	0	0	0	0	0	0
ENSMUSG00000094037.1	0	0	0	0	0	0
ENSMUSG00000094038.1	0	0	0	0	0	0
ENSMUSG00000094039.1	0	0	0	0	0	0
ENSMUSG00000094041.1	0	0	0	0	0	0
ENSMUSG00000094043.2	0	0	0	0	0	0
ENSMUSG00000094044.1	0	0	0	0	0	0
ENSMUSG00000094048.1	0	0	0	0	0	0
ENSMUSG00000094049.1	0	0	0	0	0	0
ENSMUSG00000094050.1	0	0	0	0	0	0
ENSMUSG00000094051.6	0	0	0	0	0	0
ENSMUSG00000094052.2	0	0	0	0	0	0
ENSMUSG00000094053.2	0	0	0	0	0	0
ENSMUSG00000094057.1	0	0	0	0	0	0
ENSMUSG00000094059.1	0	0	0	0	0	0
ENSMUSG00000094060.1	0	0	0	0	0	0
ENSMUSG00000094063.4	0	0	0	0	0	0
ENSMUSG00000094064.2	0	0	0	0	0	0
ENSMUSG00000094065.1	0	0	0	0	0	0
ENSMUSG00000094066.1	0	0	0	0	0	0
ENSMUSG00000094067.1	0	0	0	0	0	0
ENSMUSG00000094068.1	0	0	0	0	0	0
ENSMUSG00000094069.1	0	0	0	0	0	0
ENSMUSG00000094071.2	0	0	0	0	0	0
ENSMUSG00000094072.1	0	0	0	0	0	0
ENSMUSG00000094074.1	0	0	0	0	0	0
ENSMUSG00000094075.1	0	0	0	0	0	0
ENSMUSG00000094076.7	0	14	0	0	0	0
ENSMUSG00000094077.1	0	0	0	0	0	0
ENSMUSG00000094078.1	0	0	0	0	0	0
ENSMUSG00000094079.1	0	0	0	0	0	0
ENSMUSG00000094080.3	0	0	0	0	0	0
ENSMUSG00000094081.2	0	0	0	0	0	0
ENSMUSG00000094082.1	0	0	0	0	0	0
ENSMUSG00000094083.1	0	0	0	0	0	0
ENSMUSG00000094084.2	0	0	0	0	0	0
ENSMUSG00000094085.1	0	0	0	0	0	0
ENSMUSG00000094086.1	0	0	0	0	0	0
ENSMUSG00000094087.1	0	0	0	0	0	0
ENSMUSG00000094088.2	0	0	0	0	0	0
ENSMUSG00000094090.2	13	8	6	18	24	16
ENSMUSG00000094091.2	0	0	0	0	0	0
ENSMUSG00000094092.1	0	0	0	0	0	0
ENSMUSG00000094093.1	0	0	0	0	0	0
ENSMUSG00000094094.2	0	0	0	0	0	0
ENSMUSG00000094095.1	0	0	0	0	0	0
ENSMUSG00000094096.1	0	0	0	0	0	0
ENSMUSG00000094097.1	0	0	0	0	0	0
ENSMUSG00000094098.2	0	0	0	0	0	0
ENSMUSG00000094099.1	0	0	0	0	0	0
ENSMUSG00000094101.1	0	0	0	0	0	0
ENSMUSG00000094102.1	0	0	0	0	0	0
ENSMUSG00000094103.2	0	0	0	0	0	0
ENSMUSG00000094105.7	0	0	0	0	0	0
ENSMUSG00000094107.1	0	0	0	0	0	0
ENSMUSG00000094108.1	0	0	0	0	0	0
ENSMUSG00000094109.1	0	0	0	0	0	0
ENSMUSG00000094111.1	0	0	0	0	0	0
ENSMUSG00000094112.1	0	0	0	0	0	0
ENSMUSG00000094113.7	0	0	0	0	0	0
ENSMUSG00000094114.1	12	2	5	3	5	0
ENSMUSG00000094115.1	0	0	0	0	0	0
ENSMUSG00000094116.1	0	0	0	0	0	0
ENSMUSG00000094117.1	0	0	0	0	0	0
ENSMUSG00000094118.2	0	0	0	0	0	0
ENSMUSG00000094119.3	0	0	0	0	0	0
ENSMUSG00000094120.1	0	0	0	0	0	0
ENSMUSG00000094122.1	0	0	0	0	0	0
ENSMUSG00000094123.1	0	0	0	0	0	0
ENSMUSG00000094124.5	0	0	0	0	0	0
ENSMUSG00000094125.1	0	0	0	0	0	0
ENSMUSG00000094127.1	0	0	1	3	0	1
ENSMUSG00000094128.1	0	0	0	0	0	0
ENSMUSG00000094129.1	0	0	0	0	0	0
ENSMUSG00000094131.1	0	0	0	0	0	0
ENSMUSG00000094132.7	0	0	0	0	0	0
ENSMUSG00000094133.2	0	0	0	0	0	0
ENSMUSG00000094134.2	0	0	0	0	0	0
ENSMUSG00000094135.1	0	0	0	0	0	0
ENSMUSG00000094136.2	0	0	0	0	0	0
ENSMUSG00000094137.1	0	0	0	0	0	0
ENSMUSG00000094139.1	0	0	0	0	0	0
ENSMUSG00000094140.2	0	0	0	0	0	0
ENSMUSG00000094144.8	0	0	0	0	0	0
ENSMUSG00000094145.1	0	0	0	0	0	0
ENSMUSG00000094146.1	0	0	0	0	0	0
ENSMUSG00000094147.1	0	0	0	0	0	0
ENSMUSG00000094148.1	0	0	0	0	0	0
ENSMUSG00000094149.1	0	0	0	0	0	0
ENSMUSG00000094150.1	0	0	0	0	0	0
ENSMUSG00000094151.1	0	0	0	0	0	0
ENSMUSG00000094152.5	52	104	43	57	40	51
ENSMUSG00000094153.1	0	8	0	0	0	0
ENSMUSG00000094154.1	0	0	0	0	0	0
ENSMUSG00000094155.1	0	0	0	0	0	0
ENSMUSG00000094156.2	0	0	0	0	0	0
ENSMUSG00000094157.7	0	0	0	0	0	0
ENSMUSG00000094158.1	0	0	0	0	0	0
ENSMUSG00000094159.1	0	0	0	0	0	0
ENSMUSG00000094160.2	0	0	0	0	0	0
ENSMUSG00000094161.1	0	0	0	0	0	0
ENSMUSG00000094162.1	0	0	0	0	0	0
ENSMUSG00000094163.1	0	0	0	0	0	0
ENSMUSG00000094164.2	0	0	0	0	0	0
ENSMUSG00000094165.1	0	0	0	0	0	0
ENSMUSG00000094167.1	0	0	0	0	0	0
ENSMUSG00000094168.1	0	0	0	0	0	0
ENSMUSG00000094170.1	0	0	0	0	0	0
ENSMUSG00000094173.1	0	0	0	0	0	0
ENSMUSG00000094174.2	0	0	0	0	0	0
ENSMUSG00000094175.1	0	0	0	0	0	0
ENSMUSG00000094176.6	0	0	0	0	0	0
ENSMUSG00000094177.1	0	0	0	0	0	0
ENSMUSG00000094178.1	0	0	0	0	0	0
ENSMUSG00000094179.1	0	0	0	0	0	0
ENSMUSG00000094180.1	0	0	0	0	0	0
ENSMUSG00000094181.7	0	0	0	0	0	0
ENSMUSG00000094182.2	0	0	0	0	0	0
ENSMUSG00000094183.1	0	0	0	0	0	0
ENSMUSG00000094184.1	0	0	0	0	0	0
ENSMUSG00000094185.1	0	0	1	0	2	0
ENSMUSG00000094186.2	0	0	0	0	0	0
ENSMUSG00000094187.1	0	0	0	0	0	0
ENSMUSG00000094188.1	0	0	0	0	0	0
ENSMUSG00000094189.1	0	0	0	0	0	0
ENSMUSG00000094190.1	0	0	0	0	0	0
ENSMUSG00000094191.1	0	0	0	0	1	0
ENSMUSG00000094192.5	0	0	0	0	0	0
ENSMUSG00000094194.2	0	0	0	0	0	0
ENSMUSG00000094195.2	0	0	0	0	0	0
ENSMUSG00000094196.2	0	0	0	3	0	0
ENSMUSG00000094197.1	0	0	0	0	0	0
ENSMUSG00000094198.2	0	0	0	0	0	0
ENSMUSG00000094199.1	0	0	0	0	0	0
ENSMUSG00000094200.2	0	0	0	0	0	0
ENSMUSG00000094201.1	0	0	0	0	0	0
ENSMUSG00000094202.1	0	0	0	0	0	0
ENSMUSG00000094203.1	0	0	0	0	0	0
ENSMUSG00000094204.1	0	0	0	0	0	0
ENSMUSG00000094205.7	0	0	0	0	0	0
ENSMUSG00000094206.1	0	0	0	0	0	0
ENSMUSG00000094208.1	0	0	0	0	0	0
ENSMUSG00000094210.1	0	0	0	0	0	0
ENSMUSG00000094211.1	0	0	0	0	0	0
ENSMUSG00000094212.3	0	0	0	0	0	0
ENSMUSG00000094213.1	0	0	0	0	0	0
ENSMUSG00000094214.1	0	0	0	0	0	0
ENSMUSG00000094215.2	0	0	6	12	13	8
ENSMUSG00000094217.2	0	0	0	0	0	0
ENSMUSG00000094218.1	0	0	0	0	0	0
ENSMUSG00000094219.1	7	0	20	22	9	25
ENSMUSG00000094220.5	0	0	0	0	0	0
ENSMUSG00000094221.1	0	0	0	0	0	0
ENSMUSG00000094222.1	0	0	0	0	0	0
ENSMUSG00000094226.3	0	0	0	0	0	0
ENSMUSG00000094227.1	0	0	0	0	0	0
ENSMUSG00000094229.1	0	0	0	0	0	0
ENSMUSG00000094230.5	0	0	0	0	0	0
ENSMUSG00000094231.2	0	0	0	0	0	0
ENSMUSG00000094232.2	0	0	0	0	0	0
ENSMUSG00000094233.2	0	0	0	0	0	0
ENSMUSG00000094235.1	0	0	0	0	0	0
ENSMUSG00000094236.1	0	0	0	0	0	0
ENSMUSG00000094237.2	0	0	0	1	1	0
ENSMUSG00000094238.1	0	0	0	0	0	0
ENSMUSG00000094239.1	0	0	0	0	0	0
ENSMUSG00000094240.1	0	0	0	0	0	0
ENSMUSG00000094241.2	0	0	0	0	0	0
ENSMUSG00000094242.2	0	0	0	0	0	0
ENSMUSG00000094243.1	0	0	0	0	0	0
ENSMUSG00000094244.1	0	0	0	0	0	0
ENSMUSG00000094245.1	0	0	0	0	0	4
ENSMUSG00000094247.1	0	0	0	0	0	0
ENSMUSG00000094248.1	11	4	10	12	10	3
ENSMUSG00000094249.2	0	0	0	0	0	0
ENSMUSG00000094250.1	0	0	0	0	0	0
ENSMUSG00000094251.1	0	0	0	0	0	0
ENSMUSG00000094252.1	0	0	0	0	0	0
ENSMUSG00000094253.1	0	0	0	0	0	0
ENSMUSG00000094254.2	0	0	0	0	0	0
ENSMUSG00000094255.1	0	0	0	0	0	0
ENSMUSG00000094256.1	0	0	0	0	0	0
ENSMUSG00000094257.2	0	0	0	0	0	0
ENSMUSG00000094258.7	0	0	0	0	0	0
ENSMUSG00000094259.1	0	0	0	0	0	0
ENSMUSG00000094261.1	0	0	0	0	0	0
ENSMUSG00000094262.2	0	0	0	0	0	0
ENSMUSG00000094263.1	0	0	0	0	0	0
ENSMUSG00000094264.1	0	0	0	0	0	0
ENSMUSG00000094265.1	0	0	0	0	0	0
ENSMUSG00000094266.1	0	0	0	0	0	0
ENSMUSG00000094267.1	0	0	0	0	0	0
ENSMUSG00000094268.1	0	0	0	0	0	0
ENSMUSG00000094269.2	0	0	0	0	0	0
ENSMUSG00000094270.1	0	0	0	0	0	0
ENSMUSG00000094271.1	0	0	0	0	0	0
ENSMUSG00000094273.1	0	0	0	0	0	0
ENSMUSG00000094274.1	0	0	0	0	0	0
ENSMUSG00000094275.1	0	0	0	0	0	0
ENSMUSG00000094276.1	0	0	0	0	0	0
ENSMUSG00000094277.1	0	0	0	0	0	0
ENSMUSG00000094278.1	0	0	0	0	0	0
ENSMUSG00000094280.1	0	0	0	0	0	0
ENSMUSG00000094281.1	9	0	0	0	1	0
ENSMUSG00000094282.1	0	0	0	0	0	0
ENSMUSG00000094283.1	0	0	0	0	0	0
ENSMUSG00000094284.1	0	0	0	0	0	0
ENSMUSG00000094285.2	0	0	0	0	0	0
ENSMUSG00000094286.1	0	0	0	0	1	0
ENSMUSG00000094287.1	0	0	0	0	0	0
ENSMUSG00000094288.1	0	0	0	0	0	0
ENSMUSG00000094290.2	0	0	0	0	0	0
ENSMUSG00000094291.1	0	0	0	0	0	0
ENSMUSG00000094292.1	0	0	0	0	0	0
ENSMUSG00000094293.1	0	0	0	0	0	0
ENSMUSG00000094294.2	0	0	0	0	0	0
ENSMUSG00000094295.3	0	0	0	0	0	0
ENSMUSG00000094296.1	0	0	0	0	0	0
ENSMUSG00000094297.1	0	0	0	0	0	0
ENSMUSG00000094298.1	0	0	0	0	0	0
ENSMUSG00000094301.1	0	0	0	0	0	0
ENSMUSG00000094304.1	0	0	0	0	0	0
ENSMUSG00000094305.1	0	0	0	0	0	0
ENSMUSG00000094306.1	6	0	0	0	0	0
ENSMUSG00000094307.1	0	0	0	0	0	0
ENSMUSG00000094308.1	0	0	0	0	0	0
ENSMUSG00000094309.1	0	0	0	0	0	0
ENSMUSG00000094310.1	0	0	0	0	0	0
ENSMUSG00000094311.1	0	0	0	0	0	0
ENSMUSG00000094312.1	0	0	0	0	0	0
ENSMUSG00000094313.2	0	0	0	0	0	0
ENSMUSG00000094314.3	0	0	0	0	0	0
ENSMUSG00000094315.2	0	0	0	0	0	0
ENSMUSG00000094316.1	0	0	0	0	0	0
ENSMUSG00000094317.1	0	0	0	0	0	0
ENSMUSG00000094318.1	0	0	0	0	0	0
ENSMUSG00000094319.2	0	0	0	0	0	0
ENSMUSG00000094320.1	0	0	1	0	0	0
ENSMUSG00000094321.1	0	0	0	0	0	0
ENSMUSG00000094322.2	0	0	0	0	0	0
ENSMUSG00000094323.1	0	0	0	0	0	0
ENSMUSG00000094325.7	0	0	0	0	0	0
ENSMUSG00000094326.1	0	0	0	0	0	0
ENSMUSG00000094327.1	0	0	0	0	0	0
ENSMUSG00000094328.2	0	0	0	0	0	0
ENSMUSG00000094330.1	0	0	0	0	0	0
ENSMUSG00000094334.1	0	0	0	0	0	0
ENSMUSG00000094335.2	0	0	0	0	0	0
ENSMUSG00000094336.1	0	0	0	0	0	0
ENSMUSG00000094338.1	63	87	68	34	20	35
ENSMUSG00000094342.2	0	0	0	0	0	0
ENSMUSG00000094344.1	62	69	119	185	123	143
ENSMUSG00000094345.2	0	0	0	0	0	0
ENSMUSG00000094346.1	0	0	0	0	0	0
ENSMUSG00000094347.2	0	0	0	0	0	0
ENSMUSG00000094349.1	0	0	0	0	0	0
ENSMUSG00000094351.1	0	0	0	0	0	0
ENSMUSG00000094352.1	0	0	0	0	0	0
ENSMUSG00000094353.2	0	0	0	0	0	0
ENSMUSG00000094354.1	0	0	0	0	0	0
ENSMUSG00000094356.2	0	0	0	0	0	0
ENSMUSG00000094357.1	0	0	0	0	0	0
ENSMUSG00000094358.1	0	0	0	0	0	0
ENSMUSG00000094359.1	0	0	0	0	0	0
ENSMUSG00000094360.1	0	0	0	0	0	0
ENSMUSG00000094361.1	0	0	0	0	0	0
ENSMUSG00000094362.2	0	0	0	0	0	0
ENSMUSG00000094363.1	0	0	0	0	0	0
ENSMUSG00000094364.1	0	0	0	0	0	0
ENSMUSG00000094365.1	5	0	4	0	0	2
ENSMUSG00000094366.1	0	0	0	0	0	0
ENSMUSG00000094367.1	0	0	0	0	0	0
ENSMUSG00000094369.1	0	0	0	0	0	0
ENSMUSG00000094370.7	0	0	0	0	0	0
ENSMUSG00000094371.1	0	0	0	0	0	0
ENSMUSG00000094372.1	0	0	0	0	2	0
ENSMUSG00000094374.1	0	0	2	0	0	3
ENSMUSG00000094377.1	0	0	0	0	2	3
ENSMUSG00000094378.7	0	0	0	0	0	0
ENSMUSG00000094379.1	0	0	0	0	0	0
ENSMUSG00000094380.3	0	0	0	0	0	0
ENSMUSG00000094381.1	0	0	0	0	0	0
ENSMUSG00000094382.1	0	0	0	0	0	0
ENSMUSG00000094384.1	0	0	0	0	0	0
ENSMUSG00000094385.1	0	0	0	0	0	0
ENSMUSG00000094386.1	0	0	0	0	0	0
ENSMUSG00000094388.1	0	0	0	0	0	0
ENSMUSG00000094389.1	0	0	0	0	0	0
ENSMUSG00000094390.1	0	0	0	0	0	0
ENSMUSG00000094391.1	0	0	0	0	0	0
ENSMUSG00000094392.1	0	0	0	0	0	0
ENSMUSG00000094394.1	0	0	0	0	0	0
ENSMUSG00000094396.1	0	0	0	0	0	0
ENSMUSG00000094399.7	0	0	0	0	0	0
ENSMUSG00000094400.1	0	0	0	0	0	0
ENSMUSG00000094401.1	0	0	0	0	0	0
ENSMUSG00000094402.1	0	0	0	0	0	0
ENSMUSG00000094403.1	0	0	0	0	0	0
ENSMUSG00000094404.1	0	0	0	0	0	0
ENSMUSG00000094405.1	0	0	0	0	0	0
ENSMUSG00000094406.1	0	0	0	0	0	0
ENSMUSG00000094407.1	0	0	0	0	0	0
ENSMUSG00000094408.1	0	0	0	0	0	0
ENSMUSG00000094409.1	0	0	0	0	0	0
ENSMUSG00000094410.7	102	123	101	92	71	99
ENSMUSG00000094411.1	0	0	0	0	0	0
ENSMUSG00000094412.1	0	0	0	0	0	0
ENSMUSG00000094413.5	0	0	0	0	0	0
ENSMUSG00000094415.1	0	0	0	0	0	0
ENSMUSG00000094416.1	0	0	0	0	0	0
ENSMUSG00000094417.1	0	0	0	0	0	0
ENSMUSG00000094419.1	0	0	0	0	0	0
ENSMUSG00000094420.2	0	0	0	0	0	0
ENSMUSG00000094421.2	0	0	0	0	0	0
ENSMUSG00000094422.3	0	0	0	0	0	0
ENSMUSG00000094423.1	0	0	0	0	0	0
ENSMUSG00000094424.1	0	0	0	0	0	0
ENSMUSG00000094426.3	0	0	0	0	0	0
ENSMUSG00000094427.1	0	0	0	0	0	0
ENSMUSG00000094428.1	0	0	0	0	0	0
ENSMUSG00000094429.2	0	0	0	0	0	0
ENSMUSG00000094430.2	0	0	0	0	1	0
ENSMUSG00000094432.1	0	0	0	0	0	0
ENSMUSG00000094433.2	0	0	0	0	0	0
ENSMUSG00000094435.1	0	0	0	0	0	0
ENSMUSG00000094436.1	0	0	0	0	0	0
ENSMUSG00000094437.2	0	0	0	0	0	0
ENSMUSG00000094438.1	0	0	0	0	0	0
ENSMUSG00000094439.1	0	0	0	5	0	0
ENSMUSG00000094440.1	0	0	0	0	0	0
ENSMUSG00000094441.1	5	39	32	39	25	26
ENSMUSG00000094442.1	0	0	0	0	0	0
ENSMUSG00000094443.2	0	1	7	6	2	7
ENSMUSG00000094444.2	0	0	0	0	0	0
ENSMUSG00000094445.7	0	0	0	0	0	0
ENSMUSG00000094446.1	1	0	0	0	0	0
ENSMUSG00000094447.1	0	7	0	0	5	0
ENSMUSG00000094449.3	0	0	0	0	0	0
ENSMUSG00000094452.1	0	0	0	0	0	0
ENSMUSG00000094454.1	0	0	0	0	0	0
ENSMUSG00000094455.1	0	0	0	0	0	0
ENSMUSG00000094456.1	0	0	0	0	0	0
ENSMUSG00000094457.1	0	0	0	0	0	0
ENSMUSG00000094458.1	0	0	0	0	0	0
ENSMUSG00000094460.7	0	0	0	0	0	0
ENSMUSG00000094461.1	0	0	0	0	0	0
ENSMUSG00000094462.1	0	0	0	0	0	0
ENSMUSG00000094463.1	0	0	0	0	0	0
ENSMUSG00000094464.2	0	0	0	0	0	0
ENSMUSG00000094465.1	0	0	0	0	0	0
ENSMUSG00000094466.1	0	0	0	0	0	0
ENSMUSG00000094467.1	0	0	0	0	0	0
ENSMUSG00000094468.5	0	0	0	0	0	0
ENSMUSG00000094470.1	0	0	0	0	0	0
ENSMUSG00000094471.1	0	0	0	0	0	0
ENSMUSG00000094472.1	0	0	0	0	0	0
ENSMUSG00000094473.1	0	0	0	0	0	0
ENSMUSG00000094475.7	0	0	0	0	0	0
ENSMUSG00000094476.1	0	0	0	0	0	0
ENSMUSG00000094477.1	0	0	0	0	0	0
ENSMUSG00000094478.1	0	0	0	0	0	0
ENSMUSG00000094481.1	0	0	0	0	0	0
ENSMUSG00000094482.1	0	0	0	0	0	0
ENSMUSG00000094483.2	549	823	521	1014	465	788
ENSMUSG00000094484.2	0	0	0	0	0	0
ENSMUSG00000094485.1	0	0	0	0	0	0
ENSMUSG00000094486.1	0	0	0	0	0	0
ENSMUSG00000094487.1	0	0	0	0	0	1
ENSMUSG00000094488.2	0	0	0	0	0	0
ENSMUSG00000094489.1	0	0	0	0	0	0
ENSMUSG00000094491.2	0	0	0	0	0	0
ENSMUSG00000094493.2	0	0	0	0	0	0
ENSMUSG00000094494.1	0	0	0	0	0	0
ENSMUSG00000094496.2	0	0	0	0	0	0
ENSMUSG00000094497.1	257	126	252	674	404	431
ENSMUSG00000094498.1	0	0	0	0	0	0
ENSMUSG00000094499.1	0	0	0	0	0	0
ENSMUSG00000094500.2	0	0	0	0	0	0
ENSMUSG00000094501.2	0	0	0	0	0	0
ENSMUSG00000094502.5	0	0	0	0	0	0
ENSMUSG00000094504.3	0	0	5	0	2	0
ENSMUSG00000094505.2	0	0	0	0	0	0
ENSMUSG00000094506.1	0	0	0	0	0	0
ENSMUSG00000094507.1	0	0	0	0	0	0
ENSMUSG00000094508.1	0	0	0	0	0	0
ENSMUSG00000094509.1	0	0	0	0	0	0
ENSMUSG00000094510.1	0	0	0	0	0	0
ENSMUSG00000094511.7	0	0	0	0	0	0
ENSMUSG00000094513.1	0	0	0	0	0	0
ENSMUSG00000094515.1	0	0	0	0	0	0
ENSMUSG00000094516.1	0	0	0	0	0	0
ENSMUSG00000094518.1	0	0	1	0	0	0
ENSMUSG00000094520.4	0	0	0	0	0	0
ENSMUSG00000094521.1	0	0	0	0	0	0
ENSMUSG00000094522.1	0	0	0	0	0	0
ENSMUSG00000094523.1	0	0	0	0	0	0
ENSMUSG00000094524.1	0	0	0	0	0	0
ENSMUSG00000094525.2	0	0	0	0	0	0
ENSMUSG00000094526.1	0	0	0	0	0	0
ENSMUSG00000094527.1	0	0	0	0	0	0
ENSMUSG00000094528.1	0	0	0	0	0	0
ENSMUSG00000094529.2	0	0	0	0	0	0
ENSMUSG00000094530.2	0	0	0	0	0	0
ENSMUSG00000094531.3	0	0	0	0	0	0
ENSMUSG00000094532.1	0	0	0	0	0	0
ENSMUSG00000094533.1	0	0	0	0	0	0
ENSMUSG00000094534.1	0	0	0	0	0	0
ENSMUSG00000094535.2	0	0	0	0	0	0
ENSMUSG00000094537.1	0	0	0	0	0	0
ENSMUSG00000094538.1	0	0	0	0	0	0
ENSMUSG00000094539.3	0	0	0	0	0	0
ENSMUSG00000094540.1	0	0	0	0	0	0
ENSMUSG00000094541.1	0	0	0	0	0	0
ENSMUSG00000094542.1	0	0	0	0	0	0
ENSMUSG00000094543.1	0	0	0	0	0	0
ENSMUSG00000094545.1	0	0	0	0	0	0
ENSMUSG00000094546.1	0	0	0	0	0	0
ENSMUSG00000094548.1	0	0	0	0	0	0
ENSMUSG00000094550.1	0	0	0	0	0	0
ENSMUSG00000094551.1	0	0	0	0	0	0
ENSMUSG00000094552.1	0	0	0	0	0	0
ENSMUSG00000094553.2	0	0	0	0	0	0
ENSMUSG00000094554.1	0	0	0	0	0	0
ENSMUSG00000094555.1	0	0	0	0	0	0
ENSMUSG00000094556.2	0	0	0	0	0	0
ENSMUSG00000094557.1	0	0	0	0	0	0
ENSMUSG00000094558.1	0	0	0	0	0	0
ENSMUSG00000094559.1	0	0	0	0	0	0
ENSMUSG00000094560.1	0	0	0	6	0	0
ENSMUSG00000094561.1	0	0	0	0	0	0
ENSMUSG00000094562.5	0	0	0	0	0	0
ENSMUSG00000094563.1	0	0	0	0	0	0
ENSMUSG00000094564.1	0	0	0	0	0	0
ENSMUSG00000094565.1	0	0	0	0	0	0
ENSMUSG00000094566.1	0	0	0	0	0	0
ENSMUSG00000094567.1	0	0	0	0	0	0
ENSMUSG00000094568.1	0	0	0	0	0	0
ENSMUSG00000094569.1	0	0	0	0	0	0
ENSMUSG00000094570.7	0	0	0	0	0	0
ENSMUSG00000094571.1	0	0	0	0	0	0
ENSMUSG00000094572.1	0	0	0	0	0	0
ENSMUSG00000094573.1	0	0	0	0	0	0
ENSMUSG00000094574.1	0	0	0	0	0	0
ENSMUSG00000094575.2	0	0	0	0	0	0
ENSMUSG00000094577.7	0	0	0	0	0	0
ENSMUSG00000094578.8	0	0	0	0	0	0
ENSMUSG00000094579.1	0	0	0	0	0	0
ENSMUSG00000094581.1	0	0	0	0	0	0
ENSMUSG00000094582.1	0	0	0	0	0	0
ENSMUSG00000094584.2	0	0	0	0	0	0
ENSMUSG00000094585.1	0	0	0	0	0	0
ENSMUSG00000094586.3	0	0	0	0	0	0
ENSMUSG00000094587.1	0	0	0	0	0	0
ENSMUSG00000094588.2	0	0	0	0	0	0
ENSMUSG00000094589.1	0	0	0	0	0	0
ENSMUSG00000094590.2	0	0	0	0	0	0
ENSMUSG00000094592.1	0	0	0	0	0	0
ENSMUSG00000094593.1	0	0	0	0	0	0
ENSMUSG00000094594.2	0	0	0	0	0	0
ENSMUSG00000094595.1	43	42	36	48	24	23
ENSMUSG00000094596.1	0	0	0	0	0	0
ENSMUSG00000094597.1	0	0	0	0	0	0
ENSMUSG00000094598.1	0	0	0	0	0	0
ENSMUSG00000094599.1	0	0	0	0	0	0
ENSMUSG00000094600.1	0	0	0	0	0	0
ENSMUSG00000094601.1	0	0	0	0	0	0
ENSMUSG00000094602.1	0	0	0	0	0	0
ENSMUSG00000094603.1	0	0	0	0	0	0
ENSMUSG00000094604.1	0	0	0	0	0	0
ENSMUSG00000094605.1	0	0	0	0	0	0
ENSMUSG00000094606.7	0	0	0	0	0	0
ENSMUSG00000094607.2	0	0	0	0	0	0
ENSMUSG00000094608.1	0	0	0	0	0	0
ENSMUSG00000094609.1	0	0	0	0	0	0
ENSMUSG00000094610.1	0	0	0	0	0	0
ENSMUSG00000094612.3	0	0	0	0	0	0
ENSMUSG00000094613.2	0	0	0	0	0	0
ENSMUSG00000094615.2	0	0	0	0	0	0
ENSMUSG00000094616.7	0	0	0	0	0	0
ENSMUSG00000094618.1	0	0	0	0	0	0
ENSMUSG00000094619.2	0	0	0	0	0	0
ENSMUSG00000094620.1	0	0	0	0	0	0
ENSMUSG00000094622.2	0	0	0	0	0	0
ENSMUSG00000094623.2	0	0	0	0	0	0
ENSMUSG00000094624.1	0	0	0	0	0	0
ENSMUSG00000094625.1	0	0	0	0	0	0
ENSMUSG00000094626.1	9	13	2	14	5	4
ENSMUSG00000094627.2	0	0	0	0	0	0
ENSMUSG00000094628.7	0	0	0	0	0	0
ENSMUSG00000094630.1	0	0	0	1	0	1
ENSMUSG00000094631.1	0	0	0	0	0	0
ENSMUSG00000094632.3	0	0	0	0	0	0
ENSMUSG00000094634.8	0	0	0	0	0	0
ENSMUSG00000094635.1	0	0	1	0	0	0
ENSMUSG00000094636.1	0	0	0	0	0	0
ENSMUSG00000094637.1	0	0	0	0	0	0
ENSMUSG00000094638.1	0	0	0	0	0	0
ENSMUSG00000094639.1	0	0	0	0	0	0
ENSMUSG00000094641.1	0	0	0	0	0	0
ENSMUSG00000094642.1	0	0	0	0	0	0
ENSMUSG00000094643.1	0	0	0	0	0	0
ENSMUSG00000094647.7	0	0	0	0	0	0
ENSMUSG00000094648.1	0	0	0	0	0	0
ENSMUSG00000094649.1	35	21	22	12	10	24
ENSMUSG00000094650.1	0	0	0	0	0	0
ENSMUSG00000094651.2	0	10	0	0	0	0
ENSMUSG00000094652.2	0	0	0	0	0	0
ENSMUSG00000094654.1	0	0	0	0	0	0
ENSMUSG00000094655.1	0	0	0	0	0	0
ENSMUSG00000094656.1	0	0	0	0	0	0
ENSMUSG00000094657.1	0	0	0	0	0	0
ENSMUSG00000094658.7	0	0	0	0	0	0
